snapshot_id,webcam_id,phase,rank,captured_at,created_at,firebase_url,firebase_path,initial_rating,calculated_rating,ai_rating,rating_count,unique_rater_count,first_rating_at,last_rating_at,has_firebase_url,has_calculated_rating,has_rating_rows
66569,4520535,sunrise,15,2026-02-04 03:53:31.306321,2026-02-04 03:53:31.306321,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4520535/1770177210846.jpg,snapshots/4520535/1770177210846.jpg,2,2.00,,1,1,2026-02-04 03:53:31.382287,2026-02-04 03:53:31.382287,True,True,True
66568,2926564,sunrise,13,2026-02-04 03:53:20.165432,2026-02-04 03:53:20.165432,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2926564/1770177199707.jpg,snapshots/2926564/1770177199707.jpg,1,1.00,,1,1,2026-02-04 03:53:20.243996,2026-02-04 03:53:20.243996,True,True,True
66567,3375326,sunrise,12,2026-02-04 03:53:16.944219,2026-02-04 03:53:16.944219,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3375326/1770177196250.jpg,snapshots/3375326/1770177196250.jpg,5,4.00,,1,1,2026-02-04 04:12:30.943114,2026-02-04 04:12:30.943114,True,True,True
66566,12451,sunset,0,2026-02-04 02:20:27.776866,2026-02-04 02:20:27.776866,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12451/1770171627263.jpg,snapshots/12451/1770171627263.jpg,4,4.00,,1,1,2026-02-04 02:20:27.849760,2026-02-04 02:20:27.849760,True,True,True
66565,21846,sunrise,15,2026-02-04 02:20:21.620671,2026-02-04 02:20:21.620671,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/21846/1770171621166.jpg,snapshots/21846/1770171621166.jpg,1,1.00,,1,1,2026-02-04 02:20:21.692622,2026-02-04 02:20:21.692622,True,True,True
66564,536,sunrise,13,2026-02-04 02:20:17.586653,2026-02-04 02:20:17.586653,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/536/1770171617152.jpg,snapshots/536/1770171617152.jpg,2,2.00,,1,1,2026-02-04 02:20:17.664671,2026-02-04 02:20:17.664671,True,True,True
66563,333,sunrise,14,2026-02-04 02:20:13.240866,2026-02-04 02:20:13.240866,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/333/1770171612791.jpg,snapshots/333/1770171612791.jpg,1,1.00,,1,1,2026-02-04 02:20:13.315430,2026-02-04 02:20:13.315430,True,True,True
66562,8211030,sunrise,12,2026-02-04 02:20:08.939334,2026-02-04 02:20:08.939334,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8211030/1770171608479.jpg,snapshots/8211030/1770171608479.jpg,1,1.00,,1,1,2026-02-04 02:20:09.011340,2026-02-04 02:20:09.011340,True,True,True
66561,5713644,sunrise,8,2026-02-04 02:20:05.603401,2026-02-04 02:20:05.603401,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5713644/1770171605165.jpg,snapshots/5713644/1770171605165.jpg,1,1.00,,1,1,2026-02-04 02:20:05.676019,2026-02-04 02:20:05.676019,True,True,True
66560,5649571,sunrise,10,2026-02-04 02:20:01.584197,2026-02-04 02:20:01.584197,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5649571/1770171601141.jpg,snapshots/5649571/1770171601141.jpg,1,1.00,,1,1,2026-02-04 02:20:01.655658,2026-02-04 02:20:01.655658,True,True,True
66559,2924752,sunrise,9,2026-02-04 02:19:59.311693,2026-02-04 02:19:59.311693,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2924752/1770171598889.jpg,snapshots/2924752/1770171598889.jpg,1,1.00,,1,1,2026-02-04 02:19:59.383917,2026-02-04 02:19:59.383917,True,True,True
66558,2922913,sunrise,2,2026-02-04 02:19:56.032698,2026-02-04 02:19:56.032698,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2922913/1770171595543.jpg,snapshots/2922913/1770171595543.jpg,2,2.00,,1,1,2026-02-04 02:19:56.114025,2026-02-04 02:19:56.114025,True,True,True
